红曲	55264
红壤	52260
红人	45887
红日	25134
红润	16342
红色	2050
红烧	22493
红烧肉	31046
红薯	13306
红松	31989
红糖	34315
红彤彤	27370
红头文件	24233
红土	30172
红外线	23224
红卫兵	11805
红细胞	24831
红线	16374
红小豆	50985
红小鬼	54280
红心	25412
红星	13969
红杏出墙	46766
红血球	39524
红颜	24947
红颜薄命	46767
红眼病	43667
红艳艳	28629
红药水	43668
红叶	13534
红衣主教	49456
红缨枪	38685
红运	47697
红晕	17156
红枣	17818
红蜘蛛	50592
红肿	19220
红烛	26888
红妆	45295
红装	45296
宏才	55691
宏达	44985
宏大	9099
宏观	2498
宏观经济	23170
宏观调控	3910
宏论	40374
宏图	18920
宏伟	4340
宏愿	35211
宏旨	44421
泓	18991
洪	5972
洪帮	52261
洪峰	16168
洪福	38686
洪荒	35360
洪涝	10921
洪亮	16100
洪量	50593
洪流	15317
洪炉	50202
洪水	3822
洪水猛兽	34941
洪灾	15298
洪钟	42450
虹	3335
虹膜	43894
虹鳟鱼	49108
鸿沟	14079
鸿鹄之志	54281
鸿毛	41951
鸿门宴	41952
鸿篇巨制	35212
鸿儒	48739
鸿雁	31990
鸿运	51410
哄	5020
哄骗	27115
哄	16848
哄闹	46768
侯	6276
侯爵	35663
喉	12479
喉管	29851
喉节	51411
喉结	36813
喉咙	7551
喉舌	22456
喉头	22360
喉炎	52742
猴戏	48007
猴	8665
猴儿急	55961
猴年马月	48367
猴皮筋儿	53259
猴拳	55692
猴头	40574
猴头菌	54802
猴王	24948
猴子	8094
瘊子	50594
吼	6976
吼叫	15757
吼声	21432
后背	15815
后爹	48368
后顾之忧	10598
后遗症	18870
后周	46770
后	43
后半天	52263
后半夜	22108
后备	8151
后辈	24949
后备军	33770
后备役	49816
后边	6583
后步	53260
后舱	35988
后撤	29323
后尘	28463
后代	6926
后盾	13070
后儿	46769
后发制人	40149
后方	8909
后妃	21619
后福	41254
后跟	34316
后宫	16278
后顾	12641
后果	3421
后话	27283
后患	18649
后悔	5280
后悔莫及	38687
后悔药	43669
后会有期	38097
后脊梁	48740
后记	18583
后继	11100
后继乏人	33912
后脚	29209
后金	36469
后襟	45580
后劲	9734
后进	13028
后晋	44136
后景	55266
后空翻	51830
后来	505
后来居上	19451
后来人	36470
后梁	45581
后路	21956
后轮	40797
后妈	39711
后门	9493
后面	1917
后母	29524
后脑	34317
后脑勺儿	20276
后年	36146
后娘	35061
后怕	26450
后排	18650
后妻	45888
后期	6432
后起	41704
后起之秀	27284
后秦	34942
后勤	4938
后人	6021
后任	19954
后日	35213
后晌	25969
后身	33269
后生	11561
后生可畏	43670
后世	10336
后事	14006
后视镜	35989
后事之师	38688
后手	40150
后嗣	38479
后台	10891
后台老板	41467
后唐	45582
后天	9364
后头	12034
后腿	18245
后退	8959
后臀尖	54282
后卫	12752
后魏	50203
后效	36646
后心	31402
后续	9577
后学	37898
后仰	28464
后尾儿	47373
后裔	15469
后影	30393
后援	27285
后院	10275
后账	50986
后赵	43895
后者	4113
后肢	31633
后坐	47074
后座	26044
后坐力	53261
厚度	11225
厚意	40375
厚	2600
厚爱	20085
厚薄	32995
厚此薄彼	36814
厚待	33639
厚道	18202
厚墩墩	47075
厚古薄今	54803
厚礼	19248
厚利	42708
厚禄	39100
厚实	17017
厚望	13878
厚颜无耻	39525
厚谊	49817
厚葬	40575
厚重	10977
候车	20051
候车室	20011
候机	33398
候机楼	34788
候鸟	14138
候审	24502
候选	13235
候选人	4612
候诊	42451
候	7980
候补	20440
呼	4021
呼哧	35826
呼风唤雨	31403
呼喊	9959
呼号	27371
呼号	29954
呼和浩特	7471
呼唤	4507
呼叫	12663
呼救	23372
呼啦	28923
呼啦圈	49457
呼隆	44137
呼噜	34318
呼噜	20311
呼朋引类	55923
呼气	39526
呼扇	53768
呼声	4730
呼天抢地	41021
呼吸	3239
呼吸道	15143
呼啸	11240
呼应	13048
呼吁	2773
呼吁书	35361
呼之即来	54283
呼之欲出	27703
忽	3684
忽而	9973
忽冷忽热	42205
忽略	6682
忽明忽暗	37178
忽然	1977
忽闪	27704
忽闪	37544
忽视	3611
忽隐忽现	40798
忽悠	41705
糊	3383
和	20812
核儿	41023
囫囵	30394
囫囵吞枣	41255
弧	11307
弧度	37545
弧光	41706
弧圈球	47076
弧线	22678
弧形	22271
狐皮	38689
狐	14617
狐步舞	52743
狐臭	45889
狐假虎威	39924
狐狸	12765
狐狸精	29635
狐狸尾巴	44138
狐媚	37711
狐朋狗友	40151
狐裘	52264
狐群狗党	46198
狐仙	39712
狐疑	21581
胡言乱语	30605
胡蜂	50204
胡杨	22728
胡诌	30055
胡来	26750
胡子	5419
胡思乱想	15898
胡子茬儿	50988
胡子工程	49458
胡子拉碴	43422
胡作非为	28465
胡	2020
胡编乱造	41022
胡扯	24639
胡吃海喝	52265
胡吹	46466
胡服骑射	54804
胡搞	44986
胡话	42206
胡笳	43671
胡椒	32252
胡椒面儿	40376
胡搅	52266
胡搅蛮缠	40576
胡侃	50987
胡乱	11082
胡萝卜	17690
胡萝卜素	29636
胡麻	44139
胡闹	12480
胡琴	20312
胡人	41707
胡说	9747
胡说八道	19053
胡桃	33913
胡同	5703
胡须	12652
胡言	36147
壶	6248
湖	1920
湖北	2819
湖笔	52267
湖滨	23584
湖汊	55693
湖光	27286
湖蓝	53262
湖绿	50989
湖南	2254
湖畔	15977
湖泊	7726
湖色	45297
湖田	55694
湖心	30807
湖泽	53263
湖沼	43187
猢狲	32757
葫芦	8921
煳	34319
糊	5265
糊糊	21906
糊口	19669
糊里糊涂	16101
糊墙纸	55268
糊涂	5564
糊涂虫	37179
糊涂账	41708
蝴蝶	7362
蝴蝶斑	55695
蝴蝶花	55267
蝴蝶结	34320
虎	2932
虎背熊腰	44422
虎步	48369
虎胆	52744
虎骨	41709
虎将	32633
虎踞龙盘	48741
虎口	19699
虎口拔牙	46199
虎口余生	55696
虎狼	28924
虎气	50205
虎钳	49459
虎视眈眈	26612
虎头虎脑	43188
虎头蛇尾	37005
虎威	41468
虎穴	34054
虎牙	34789
虎着脸	49818
唬	11923
唬人	39925
琥珀	27533
糊弄	21433
互	3873
互敬互爱	49461
互通有无	32126
互爱	43423
互补	6620
互动	5294
互访	6896
互换	18841
互惠	9878
互惠互利	17482
互济	32758
互见	49460
互利	4364
互联网	3375
互谅	30808
互谅互让	44987
互勉	50595
互派	25893
互让	30395
互市	38273
互通	12320
互为	10430
互相	1227
互助	6114
户枢不蠹	52268
户	743
户籍	9017
户籍警	45298
户口	4984
户口本	31991
户口簿	28020
户头	32513
户外	10712
户型	52269
户主	24234
护	2992
护岸	43189
护兵	30809
护城河	21804
护持	48742
护从	52745
护堤	37546
护短	29525
护发	24768
护法	17445
护工	6804
护航	20086
护驾	31992
护具	55697
护栏	19554
护理	6070
护林	19925
护路	31293
护坡	35512
护身	38098
护身符	27705
护士	4126
护送	11901
护腕	55698
护卫	14080
护膝	52746
护胸	55699
护养	48370
护佑	44140
护渔	49109
护院	37006
护照	10297
沪	4499
沪剧	43424
怙恶不悛	50206
瓠子	55700
花鸟画	25970
花苗	44699
花费	6680
花红	31404
花名册	30606
花木	12287
花架	39927
花呢	35664
花里胡哨	38274
花鸟	18871
花农	22783
花盘	53264
花炮	23373
花盆	21148
花	335
花把式	50596
花白	14427
花斑	43672
花瓣	16074
花苞	40799
花边	22988
花边新闻	43896
花布	20165
花菜	46200
花草	9748
花插	41469
花茶	37547
花车	29109
花池子	54284
花绸	46201
花丛	23421
花簇	54285
花大姐	46202
花旦	29852
花灯	19774
花点子	55269
花缎	42452
花朵	8416
花萼	45299
花儿	10721
花儿	22272
花房	39926
花肥	55270
花粉	14508
花岗石	27209
花岗岩	18463
花糕	51412
花骨朵	44697
花鼓	22407
花鼓戏	37361
花冠	28021
花果山	29526
花花肠子	49462
花花公子	33914
花花绿绿	18766
花花世界	37362
花环	24889
花卉	5536
花会	25340
花季	24126
花甲	30056
花架子	20998
花剑	26391
花匠	41024
花椒	19584
花轿	19025
花镜	38480
花卷	46467
花篮	14639
花蕾	23270
花脸	25193
花柳病	47698
花露水	44698
花蜜	38275
花瓶	14792
花圃	24700
花期	25565
花钱	4714
花前月下	42207
花枪	44700
花腔	40377
花墙	43897
花俏	48008
花圈	11622
花拳	43673
花拳绣腿	45890
花容月貌	44701
花蕊	26451
花色	16169
花纱布	50990
花哨	28543
花生	8169
花生豆儿	47077
花生酱	48743
花生米	19626
花生仁儿	45891
花生油	32996
花市	21582
花饰	48009
花束	28630
花坛	16056
花天酒地	31514
花厅	25703
花团锦簇	23928
花托	50207
花纹	14539
花线	54286
花销	26889
花心	32514
花信	49110
花序	29637
花絮	28099
花芽	32889
花言巧语	28271
花眼	46468
花样	9050
花样翻新	29324
花椰菜	51831
花园	4246
花招	25256
花枝招展	28836
花烛	46469
花砖	48010
花子	18396
花籽儿	40800
哗啦	12466
华诞	14346
华里	28544
华文	13464
华	1225
华北	4963
华表	38099
华达呢	48371
华灯	23422
华东	9340
华而不实	26890
华尔街	13559
华尔兹	42453
华发	42709
华盖	38482
华工	24832
华贵	23486
华丽	6722
华美	18616
华南	7823
华年	46470
华侨	4495
华人	3502
华山	16820
华盛顿	3428
华氏度	55871
华西	21907
华夏	6946
华裔	12946
华语	27534
华章	24640
华中	12725
华胄	50208
华族	50209
哗	11806
哗变	29744
哗哗	12288
哗然	22322
哗众取宠	20999
滑	4193
滑板	37899
滑冰	16970
滑冰场	45892
滑车	43898
滑道	44988
滑动	20734
滑竿	40152
滑稽	9483
滑稽剧	42924
滑稽戏	34055
滑溜	30173
滑轮	34483
滑落	18992
滑嫩	54287
滑腻	39101
滑坡	9735
滑润	47078
滑石粉	45893
滑爽	52270
滑水	39713
滑梯	31852
滑头	28466
滑头滑脑	55271
滑翔	32997
滑翔机	43674
滑行	22627
滑雪	8244
滑雪板	43675
滑雪衫	55272
划子	35990
划	1961
划不来	38481
划得来	42923
划拉	35214
划拳	37180
划算	19398
划艇	33522
化妆	13560
化	396
化冻	51413
化肥	4512
化粪池	42710
化干戈为玉帛	41256
化工	4710
化合	18246
化合物	9238
化解	5048
化疗	18295
化名	21149
化脓	29955
化身	15446
化石	5480
化痰	36471
化外	29423
化为灰烬	32253
化为泡影	46203
化为乌有	28022
化纤	16989
化险为夷	29638
化学	3046
化学反应	17175
化学分析	41025
化学工业	19734
化学能	54288
化学武器	14466
化学纤维	41711
化学元素	45300
化验	12056
化验室	32998
化验员	43899
化瘀	49463
化缘	32890
化整为零	30927
化装	16849
化妆品	8748
划时代	14959
划	5343
划拨	14984
划船	18294
划定	11694
划分	4399
划归	20441
划价	43900
划桨	36148
划界	22539
划水	41710
划线	27781
划一	34943
画册	11111
画	669
画板	39300
画报	16148
画笔	20945
画饼充饥	46204
画布	31047
画等号	44702
画地为牢	44423
画儿	16399
画舫	43190
画幅	32515
画稿	36149
画工	34944
画画	13637
画集	22576
画夹	41712
画家	3220
画架	42711
画匠	35062
画具	46771
画卷	12192
画刊	44989
画廊	16624
画龙点睛	32516
画眉	22109
画面	4177
画片	26528
画屏	45583
画谱	41026
画圈儿	40577
画蛇添足	37363
画师	27706
画室	22323
画坛	22110
画堂	55273
画帖	50991
画图	22457
画外音	34321
画像	10234
画押	35215
画页	52747
画苑	50210
画院	20694
画展	10238
画轴	46471
话	195
话把儿	20237
话本	31634
话别	24503
话柄	32380
话茬儿	31167
话费	14373
话锋	26045
话机	28100
话家常	48011
话旧	52271
话剧	4957
话里有话	35513
话梅	40578
话说	5913
话题	2478
话筒	8398
话头	15208
话外音	52748
话务员	38891
话匣子	23022
话音	10431
话语	5513
话语权	37900
桦木	46472
桦树	34484
怀想	39301
怀春	44703
怀	3355
怀抱	7935
怀表	38690
怀才不遇	38691
怀古	37901
怀鬼胎	52749
怀恨	25257
怀旧	17176
怀恋	37902
怀念	6788
怀柔	20768
怀胎	31993
怀乡	46473
怀疑	2306
怀有	11807
怀孕	9975
淮海	20502
淮河	5592
淮剧	51414
槐	12664
槐花	26681
槐树	13279
踝	33122
踝骨	46205
踝子骨	55701
坏人	9318
坏	1379
坏处	19135
坏蛋	17040
坏点子	53769
坏东西	30707
坏分子	35665
坏话	20012
坏事	8688
坏水	42454
坏死	18993
坏心眼儿	44424
坏血病	47374
坏账	33123
坏种	47699
欢	4068
欢蹦乱跳	36472
欢畅	33523
欢唱	39102
欢度	13821
欢歌笑语	31294
欢呼	7763
欢聚	19340
欢聚一堂	13857
欢快	8545
欢乐	3967
欢闹	47700
欢庆	11037
欢声雷动	39928
欢声笑语	19026
欢送	15350
欢腾	16971
欢天喜地	21805
欢跳	43676
欢慰	45894
欢喜	5725
欢笑	13638
欢心	18147
欢欣	19083
欢欣鼓舞	17379
欢颜	35063
欢宴	35362
欢迎	873
欢娱	30810
欢愉	28184
欢悦	28185
獾	16625
还	19480
还报	24168
还本	24328
还魂	44704
还击	18203
还价	37364
还口	43901
还礼	28724
还情	50992
还手	26529
还俗	36647
还阳	45895
还原	10990
还愿	30811
还债	17483
还账	40378
还嘴	43425
环岛	30928
环生	35514
环	1848
环靶	55274
环保	2487
环抱	18365
环城	19585
环顾	16149
环海	40153
环环相扣	25630
环节	2102
环境	337
环流	11749
环球	9457
环绕	10754
环山	29745
环视	23865
环卫	10970
环线	25566
环行	42925
环形	20735
环形山	35991
环游	32999
环状	31994
环子	43902
缓	5039
缓办	50211
缓兵之计	40154
缓步	23929
缓冲	19775
缓冲器	51832
缓和	6318
缓缓	5114
缓急	31295
缓建	32127
缓慢	4687
缓坡	33524
缓期	26891
缓气	51415
缓刑	21111
缓行	37548
缓征	45584
缓解	4023
幻灯	34485
幻灯机	52750
幻灯片	34636
幻化	25894
幻景	42208
幻境	36473
幻觉	12653
幻梦	29210
幻灭	26452
幻视	52272
幻术	45585
幻听	45896
幻想	5047
幻想曲	44705
幻象	26613
幻影	20013
宦官	14207
宦海	46772
宦途	50993
唤	5678
唤起	9062
唤头	48012
唤醒	11164
换	833
换班	32381
换茬	55702
换乘	29211
换代	29110
换档	52751
换发球	55703
换防	39302
换岗	34179
换个儿	13714
换工	46474
换购	53770
换汇	41713
换货	38692
换季	39527
换肩	52273
换届	8261
换句话说	15073
换马	46475
换脑筋	46773
换气	28272
换气扇	54805
换钱	30708
换亲	49111
换取	11315
换人	24769
换手	51416
换算	27707
换汤不换药	38693
换位	18740
换文	25971
换洗	28631
换血	34637
换型	44706
换言之	17778
换样	55275
换药	30709
换约	52752
换装	44707
涣然冰释	51833
涣散	15351
患	2354
患病	10425
患处	44990
患得患失	28101
患难	15603
患难与共	26965
患有	9584
患者	1779
焕发	8612
焕然一新	14100
豢养	26814
荒地	9960
荒漠	11552
荒	5165
荒草	19481
荒村	37365
荒诞	15736
荒诞不经	35992
荒诞无稽	50212
荒岛	30710
荒废	22274
荒古	53771
荒瘠	53265
荒寂	49819
荒郊	34486
荒凉	9832
荒乱	46476
荒谬	13730
荒谬绝伦	42712
荒漠化	8571
荒年	38892
荒僻	32128
荒坡	24432
荒丘	44141
荒沙	27782
荒山	7567
荒疏	46774
荒滩	19879
荒唐	9012
荒芜	15585
荒无人烟	33270
荒野	18204
荒淫	30812
荒原	16509
慌	5367
慌里慌张	39929
慌乱	10031
慌忙	7539
慌神	47375
慌手慌脚	54806
慌张	13715
皇	23518
皇朝	36303
皇城	19084
皇储	46477
皇帝	2530
皇宫	15681
皇冠	22784
皇后	5415
皇家	10121
皇历	43677
皇粮	26892
皇亲	19482
皇亲国戚	35216
皇权	26893
皇上	24217
皇室	18531
皇天后土	43903
皇位	24833
皇子	18172
皇族	30057
黄金	3577
黄历	45897
黄牌	19807
黄色炸药	50597
黄	865
黄斑	38893
黄包车	20769
黄表纸	46775
黄灿灿	33271
黄道	47376
黄道吉日	40379
黄灯	50213
黄澄澄	30058
黄帝	15074
黄豆	17201
黄豆芽	53266
黄毒	46478
黄泛区	49464
黄蜂	32382
黄瓜	11507
黄海	13657
黄河	1887
黄褐斑	49112
黄花	15586
黄花菜	34790
黄花闺女	36474
黄花鱼	39714
黄昏	5671
黄昏恋	55872
黄酱	50214
黄教	46206
黄金地带	50994
黄金时代	22628
黄金时间	26894
黄金周	9413
黄酒	26046
黄疽	35666
黄口小儿	49820
黄了	35993
黄梨	50215
黄连	23994
黄连素	49821
黄粱梦	49113
黄麻	42455
黄毛丫头	41257
黄梅戏	21672
黄梅雨	49114
黄米	27855
黄牛	13858
黄鹏	39930
黄皮书	51834
黄芪	35667
黄曲霉	43191
黄泉	28925
黄雀	40155
黄壤	55276
黄热病	45898
黄色	4654
黄沙	14159
黄鳝	30711
黄书	49465
黄熟	52753
黄鼠狼	26751
黄铜	28926
黄土	6164
黄萎病	52274
黄羊	31168
黄杨	41470
黄莺	34180
黄油	28725
黄鼬	50216
黄鱼	30174
黄种人	39931
惶惶	23695
惶惶然	35668
惶惑	16323
惶遽	50217
惶恐	14276
惶悚	49822
煌煌	35363
蝗虫	17819
蝗灾	37903
磺胺	41714
鳇鱼	46207
恍惚	8379
恍然	16788
恍然大悟	14101
恍如	30929
恍如隔世	41471
恍若	24567
晃	4114
晃眼	39528
谎	11661
谎报	27287
谎称	23423
谎话	18397
谎骗	54289
谎言	10685
幌子	12592
晃	6859
晃荡	23585
晃动	12237
晃摇	52275
晃悠	30813
灰	2751
灰暗	16343
灰白	14941
灰不溜秋	47701
灰尘	9749
灰沉沉	50218
灰飞烟灭	37007
灰分	52276
灰浆	47079
灰烬	20770
灰溜溜	28023
灰蒙蒙	22213
灰泥	49115
灰色	6158
灰色收入	47080
灰头土脸	46776
灰土	25631
灰心	16626
灰心丧气	33399
灰指甲	55277
灰质	44991
诙谐	14452
恢宏	22361
恢复	874
挥毫	21029
挥	3379
挥鞭	44142
挥斥	52754
挥动	14753
挥发	22157
挥发油	54290
挥戈	45586
挥汗	32383
挥汗如雨	34056
挥霍	14217
挥金如土	37712
挥泪	29527
挥拳	36648
挥洒	22009
挥洒自如	37549
挥师	35364
挥手	8417
挥舞	12808
辉光	41472
辉煌	2666
辉映	18767
麾下	14407
徽章	25194
徽	8963
徽调	54291
徽号	38484
徽记	41473
徽剧	51417
徽墨	52277
回禀	33525
回波	34181
回驳	49823
回采	41715
回肠荡气	38485
回潮	30930
回车	42456
回车键	55873
回撤	47081
回程	33915
回嘴	42209
回声	13658
回头客	36150
回销	54293
回赠	34638
回	346
回拜	44992
回报	4569
回避	5172
回春	33272
回窜	54292
回答	570
回单	47082
回荡	12419
回电	33124
回跌	51418
回返	39715
回访	13511
回放	22877
回复	11019
回顾	3718
回顾展	32634
回光返照	36816
回归	3697
回归热	50995
回归线	43904
回锅	48744
回锅肉	51419
回纥	55704
回合	9004
回话	17076
回还	39303
回环	31747
回回	19085
回火	52278
回击	23747
回见	43426
回教	34057
回教徒	43192
回敬	23374
回绝	21583
回扣	10782
回来	823
回廊	20611
回礼	42926
回流	20612
回笼	26530
回炉	42713
回路	23649
回落	8549
回马枪	38276
回门	45587
回民	22577
回眸	17303
回娘家	20122
回暖	30814
回迁	32517
回请	47083
回去	1885
回绕	46777
回身	13914
回神	50598
回升	6736
回生	49116
回师	32129
回收	4709
回手	36817
回首	8726
回水	39932
回溯	28102
回天	25258
回填	37008
回头	2904
回头路	46208
回头率	53267
回头是岸	47377
回味	12142
回味无穷	29325
回文	50599
回翔	53268
回响	15284
回想	8623
回心	25567
回心转意	26531
回信	10042
回旋	14618
回忆	2577
回忆录	15125
回音	13394
回音壁	38486
回应	7762
回涨	53269
回执	28632
回转	18689
回族	8534
洄游	37009
茴香	38277
茴香豆	49466
蛔虫	27458
悔	8730
悔不当初	52279
悔不该	37550
悔改	27613
悔过	28024
悔过书	44143
悔过自新	44993
悔恨	14658
悔婚	51835
悔棋	55278
悔悟	27856
悔约	54294
悔罪	31748
毁	3384
毁谤	40380
毁坏	10567
毁家纾难	49467
毁灭	8071
毁灭性	19955
毁弃	45588
毁容	38278
毁伤	40801
毁损	26752
毁于一旦	31995
毁誉	36304
毁誉参半	52280
毁约	38100
毁证	54295
汇	4606
汇报	2385
汇编	17531
汇兑	28373
汇费	52281
汇合	18959
汇集	8084
汇寄	50996
汇价	32518
汇聚	10443
汇款	13111
汇款单	30396
汇流	34639
汇拢	53270
汇率	6125
汇票	18741
汇演	18058
汇展	46778
汇总	13150
会谈	2447
会友	33000
会	35
会标	35515
会餐	33640
会操	47378
会长	2728
会场	4515
会道门	50219
会费	16990
会风	23225
会馆	12872
会合	13512
会话	27459
会徽	14374
会籍	52755
会见	1914
会剿	45899
会聚	20123
会刊	27535
会考	27460
会客	31515
会客室	22878
会面	10745
会期	22275
会齐	33526
会签	28273
会商	22458
会审	25259
会师	13101
会堂	23748
会通	47084
会同	5064
会务	25759
会晤	3553
会心	18896
会议	350
会意	17224
会阴	51420
会员	4284
会员国	18584
会员证	43427
会展	11970
会战	15090
会章	45900
会账	51836
会诊	12779
会址	17897
讳	20403
讳疾忌医	38694
讳忌	54296
讳莫如深	31405
讳言	23487
绘图	21620
绘	7249
绘画	4135
绘声绘色	26682
绘制	11324
荟萃	12170
荟集	53772
诲人不倦	37713
烩饼	54807
烩	30059
贿金	51421
贿赂	7432
贿买	55279
贿选	23650
彗核	46209
彗尾	53773
彗星	13330
晦暗	31635
晦气	18247
晦涩	27536
秽气	43905
秽土	48372
秽闻	53271
秽亵	49117
秽行	53272
秽语	43193
惠	7624
惠存	54297
惠顾	50220
惠及	13382
惠临	50600
惠灵顿	32891
惠赠	54298
慧心	46479
慧眼	20653
昏	6204
昏暗	12510
昏沉	35669
昏倒	21386
昏黑	29528
昏花	30275
昏话	48013
昏黄	18532
昏昏欲睡	30712
昏厥	29111
昏君	39304
昏聩	43678
昏乱	31048
昏迷	11344
昏睡	23866
昏死	33125
昏天熙地	29529
昏头昏脑	40156
昏眩	43906
昏庸	30931
荤腥	36305
荤	16184
荤菜	42457
荤食	55874
荤油	53774
婚配	28274
婚外情	38894
婚	4737
婚变	39103
婚假	49824
婚嫁	31853
婚检	19776
婚礼	6815
婚恋	32254
婚龄	44994
婚期	26336
婚庆	47379
婚丧	25895
婚纱	24280
婚生子女	48745
婚事	11553
婚书	41258
婚俗	40381
婚外恋	23930
婚外孕	55985
婚宴	29639
婚姻	2578
婚姻法	9634
婚姻介绍所	36818
婚育	23867
婚约	26195
浑圆	26453
浑身	3834
浑身上下	18960
浑身是胆	50997
浑身解数	29530
浑话	54808
浑水摸鱼	41474
浑浊	17562
浑	9904
浑厚	20277
浑浑噩噩	34791
浑朴	49118
浑然	22989
浑然一体	23749
馄饨	18505
魂	5251
魂不附体	36649
魂不守舍	38895
魂飞魄散	36151
魂飞天外	40579
魂灵	19735
魂魄	20202
魂牵梦萦	40802
混	3524
混蛋	14160
诨号	49468
诨名	41716
混	3441
混编	49469
混成	29326
混充	51837
混沌	15055
混饭	48373
混纺	37551
混合	5084
混合面儿	55705
混合物	24568
混合泳	20166
混混儿	24504
混迹	28275
混交林	43679
混乱	3119
混凝土	8271
混日子	30276
混入	20613
混声	54299
混事	40157
混世魔王	50601
混双	17018
混同	25482
混为一谈	22935
混淆	13421
混淆视听	34945
混血儿	40803
混养	43907
混杂	15038
混战	15660
混账	23271
混浊	23651
混子	48014
劐	55280
豁出去	24060
豁口	29212
豁子	51838
豁嘴	52756
攉	48015
和	28837
和面	25896
活动房	54301
活火山	43428
活路	19521
活	675
活靶	52282
活靶子	49825
活宝	41027
活报剧	49826
活蹦乱跳	29327
活地图	50221
活地狱	54300
活动	225
活动家	19113
活动室	16869
活法	26337
活泛	35670
活佛	14122
活该	16927
活化	25568
活化石	28276
活活	13488
活计	20087
活见鬼	42458
活教材	44425
活结	51839
活口	45301
活扣	55706
活雷锋	36650
活力	2342
活灵活现	26966
活络	35827
活埋	28277
活门	55281
活命	23424
活泼	4391
活菩萨	43194
活期	22879
活钱儿	42210
活人	12095
活塞	22679
活生生	12467
活受罪	36306
活水	21112
活死人	52757
活似	53775
活体	23488
活脱	45901
活物	34640
活现	39305
活像	19307
活性	10331
活性炭	29213
活学活用	26753
活血	29853
活页	42714
活用	31049
活跃	2690
活捉	19452
活字	39933
活字典	51422
活罪	50222
火炬计划	31997
火炉	13594
火器	18333
火上浇油	33400
火	1140
火把	12511
火把节	50998
火棒	51840
火暴	51423
火爆	9424
火并	40580
火柴	9522
火场	17256
火车	2927
火车头	15039
火车站	7813
火炽	42459
火铳	44708
火电	20238
火电站	49119
火堆	19808
火攻	32519
火罐儿	39934
火光	9223
火锅	16690
火海	23226
火红	16888
火候	21520
火花	12629
火花塞	49470
火化	15833
火化场	50999
火鸡	31996
火急	23995
火急火燎	51000
火碱	48746
火箭	5467
火箭弹	26895
火箭炮	41259
火箭筒	42927
火警	34322
火炬	7394
火炕	25760
火坑	24834
火筷子	53273
火辣	46779
火辣辣	18872
火力	13659
火力点	42460
火力发电	29956
火龙	30175
火轮	29854
火冒三丈	30397
火苗	14024
火捻	55707
火炮	19483
火盆	24127
火拼	49827
火漆	51424
火气	15447
火钳	45902
火枪	36475
火墙	38101
火情	30815
火球	25020
火热	10646
火山	9131
火山灰	28186
火山口	30607
火烧	10453
火烧火燎	33126
火烧眉毛	40158
火烧云	39716
火舌	29640
火蛇	52758
火绳	47085
火石	41475
火势	20535
火树银花	36819
火速	14684
火炭	37010
火塘	25483
火烫	42928
火头	32635
火头军	49471
火头上	44426
火腿	19777
火网	46780
火险	28726
火线	19308
火星	6140
火星子	47380
火性	48747
火眼	43908
火眼金睛	29531
火焰	7545
火焰喷射器	52759
火药	14848
火药库	49828
火药味	31169
火源	33127
火灾	4776
火葬	24169
火葬场	27372
火中取栗	52760
火种	16510
火柱	49472
伙	6317
伙伴	2438
伙房	23996
伙夫	37181
伙计	7206
伙食	12665
伙同	20124
伙子	6179
和	37552
和稀泥	45903
豁	14574
豁达	19555
豁朗	45905
豁亮	36152
豁免	22578
豁然	27461
豁然开朗	22828
或	81
或多或少	14754
或然	50602
或是	3149
或许	3300
或者	287
货流	49829
货运	9341
货	2633
货币	2374
货舱	40804
货场	25341
货畅其流	42715
货车	9051
货船	25082
货单	42716
货柜	34182
货机	45904
货价	43429
货架	18275
货检	54302
货款	12553
货郎	37011
货郎担	49120
货郎鼓	52761
货轮	18428
货品	30816
货色	19736
货摊	35217
货位	54303
货物	2854
货箱	47086
货样	48748
货源	14960
货运量	26127
货栈	40581
货真价实	20568
货主	18716
获取	4883
获	1407
获得	607
获奖	5260
获救	18768
获利	12528
获胜	6991
获释	18248
获悉	3735
获选	44144
获益	18429
获知	26896
获准	13251
获罪	33401
祸不单行	37714
祸	5336
祸从天降	47381
祸端	42211
祸福	21584
祸根	23489
祸国殃民	27708
祸害	18398
祸患	30506
祸及	32760
祸乱	32520
祸起萧墙	50603
祸事	26392
祸首	29641
祸水	39529
祸祟	43430
祸胎	47382
祸心	47383
祸殃	48016
惑乱	48017
惑众	31406
霍	10278
霍地	27288
霍霍	34058
霍乱	18464
霍然	37904
嚯	32761
藿香	44995
讥嘲	44145
讥刺	34183
讥讽	15643
讥诮	34792
讥笑	18205
击	3945
击败	4954
击毙	14347
击沉	33771
击穿	38279
击打	25413
击发	51841
击毁	28374
击剑	12873
击溃	25632
击落	17691
击伤	25342
击水	35516
击退	15262
击掌	28838
击中	11366
叽咕	38102
叽叽嘎嘎	49830
叽叽喳喳	22829
叽里咕噜	47384
叽里哇啦	53776
叽里呱啦	54809
饥	10070
饥饱	47385
饥不择食	38896
饥肠辘辘	31516
饥饿	7415
饥寒	25704
饥寒交迫	30507
饥荒	19027
饥馑	34487
饥渴	19881
饥民	17999
饥色	48374
机长	26532
机构	942
机井	19778
机票	10483
机	1117
机变	48375
机不可失	29424
机舱	19737
机场	2597
机车	10831
机床	11902
机电	6837
机动	8147
机动车	5689
